2歳未勝利|東京|芝|2000|曇|2220:300_110_270:1830:1850:580_2120_490:5790:4880:47040|20191020,1|コスモギンガ|丹内祐次|22.2|6,2|プントファイヤー|松岡正海|1.5|1,3|ジェイケイエピファ|北村宏司|16.0|5,4|アスターファゴット|松若風馬|10.2|4,5|スパニッシュアート|三浦皇成|6.3|3,6|キンブレル|戸崎圭太|5.6|2,7|ロッソモラーレ|内田博幸|34.8|7,8|クラウンデフィート|木幡巧也|98.2|8,9|ミスターサンライズ|武藤雅|159.6|9,10|カゼニノッテ|大庭和弥|452.7|10
2歳新馬|東京|ダ|1300|晴|300:150_240_200:1140:1050:500_430_880:1760:2250:8360|20191020,1|メイショウテンスイ|古川吉洋|3.0|1,2|オイデヤスダイジン|伊藤工真|8.3|4,3|メタルスパーク|三浦皇成|6.8|3,4|アポロティアモ|戸崎圭太|3.9|2,5|ナーラック|木幡育也|24.8|8,6|ネネサマ|北村宏司|16.3|7,7|トミケンリューヤー|武藤雅|63.3|11,8|サノハニー|野中悠太|14.7|6,9|タニセンシロッコ|武士沢友|35.3|9,10|タシロ|大野拓弥|13.9|5,11|リディアンスケール|山田敬士|121.2|13,12|プログラマー|松岡正海|48.4|10,13|リバティラン|服部茂史|242.9|15,14|ダイヤキングダム|宮崎北斗|206.1|14,15|ミスターコクオウ|内田博幸|71.5|12,16|アークウェザー|丹内祐次|318.7|16
2歳新馬|東京|芝|1600|晴|1680:540_390_1490:400:5680:1440_5240_4110:13320:52290:268980|20191020,1|フィオリキアリ|宮崎北斗|16.8|5,2|エンスロール|シュタル|9.9|4,3|メガフロート|石川裕紀|42.5|10,4|ショウナンアクア|吉田豊|53.7|11,5|モノポーラ|菊沢一樹|32.3|6,6|アイドンノー|松若風馬|38.3|9,7|アプローズユウ|津村明秀|34.2|8,8|チャムランテソーロ|戸崎圭太|8.3|3,9|ヒロノホマレボシ|服部茂史|364.4|17,10|マイネルインパクト|丹内祐次|34.1|7,11|スパングルドスター|北村宏司|1.7|1,12|グランコマトー|古川吉洋|244.8|14,13|グランバロン|大野拓弥|7.2|2,14|フィリップクロノス|山田敬士|395.5|18,15|アプローズパワー|伊藤工真|301.5|15,16|パワポケーションズ|木幡育也|360.4|16,17|シゲルタイタニア|野中悠太|91.4|12,18|フクシマトレジャー|武士沢友|212.9|13
2歳1勝クラス|東京|芝|1400|晴|370:130_110_310:380:370:190_810_620:900:1800:8450|20191020,1|ゼンノジャスタ|田中健|3.7|2,2|モーベット|戸崎圭太|1.8|1,3|ホープホワイト|大野拓弥|30.1|8,4|コスモカッティーボ|丹内祐次|28.0|7,5|テリオスヒメ|松岡正海|24.6|6,6|クイックレス|三浦皇成|17.3|4,7|トロワマルス|木幡育也|23.9|5,8|メイショウベンガル|内田博幸|6.8|3,9|ダリル|服部茂史|206.5|11,10|レムリアンシード|津村明秀|184.5|10,11|アスタウンデッド|武藤雅|78.2|9
3歳以上1勝クラス|東京|ダ|2100|晴|1330:260_180_230:2770:4560:990_1140_790:9560:8910:66500|20191020,1|ペイシャリサ|山田敬士|13.3|6,2|ショウナンサニー|シュタル|5.4|3,3|アリスカン|武藤雅|8.4|5,4|アポロプリンセス|木幡巧也|6.9|4,5|プチティラン|戸崎圭太|3.9|2,6|シェアザモーメント|三浦皇成|2.7|1,7|ボールドスパルタン|菊沢一樹|61.3|9,8|トウシンアサヒ|内田博幸|91.8|10,9|サツキユニヴァース|木幡育也|23.1|8,10|ドーファン|石川裕紀|21.6|7
3歳以上1勝クラス|東京|ダ|1400|晴|670:230_170_370:810:1500:670_1800_1170:3770:6810:38080|20191020,1|ラーナアズーラ|大野拓弥|6.7|3,2|フローラルパーク|戸崎圭太|3.2|1,3|カシマフウリン|北村宏司|17.9|9,4|ヤンチャプリヒメ|丹内祐次|41.4|12,5|ネイビーアッシュ|津村明秀|13.0|7,6|ガトーブリランテ|野中悠太|12.5|5,7|アテンフェアリー|松岡正海|51.5|13,8|フィリーズラン|木幡巧也|5.7|2,9|タイムリメンバード|武藤雅|33.9|11,10|ラティカ|三浦皇成|18.7|10,11|レディグレイ|松若風馬|9.7|4,12|ダイシンキャラミ|服部茂史|164.7|15,13|ベターハーフ|石川裕紀|53.0|14,14|デルマシャンパン|シュタル|12.8|6,15|ミッキーパパイア|菊沢一樹|13.0|8
3歳以上1勝クラス|東京|芝|1800|晴|390:130_180_110:230:1980:580_170_330:3180:820:8900|20191020,1|トップオブメジャー|シュタル|3.9|2,2|ピンシェル|吉田豊|11.9|5,3|ドナアトラエンテ|戸崎圭太|1.7|1,4|ラストヌードル|大野拓弥|10.5|4,5|フィデリオグリーン|野中悠太|9.6|3,6|テーオーアマゾン|古川吉洋|59.9|8,7|ドリームマジック|木幡巧也|80.2|10,8|イサク|三浦皇成|12.9|6,9|マイネルエキサイト|丹内祐次|36.4|7,10|ブルーアガヴェ|北村宏司|78.4|9,11|リーゼントシャルフ|松岡正海|274.8|12,12|クロムウェル|菊沢一樹|541.2|13,13|アテンコール|内田博幸|246.8|11
鷹巣山特別|東京|芝|1600|晴|280:110_150_160_110:1650:1440:280_250_180_570_350:2220:0:0|20191020,1|レッドベルディエス|三浦皇成|2.8|2,2|ステイオンザトップ|シュタル|10.2|5,3|インテンスライト|菊沢一樹|9.1|4,3|ポルーニン|武藤雅|5.4|3,5|アンブロークン|戸崎圭太|2.3|1,6|サンライズローリエ|大野拓弥|22.0|6,7|ピースマインド|津村明秀|37.4|7,8|ソールライト|服部茂史|142.7|9,9|サンクロワ|木幡巧也|57.2|8
甲斐路ステークス|東京|芝|1800|晴|300:160_190_150:1260:1320:500_310_460:1960:1690:7300|20191020,1|シュヴァルツリーゼ|シュタル|3.0|1,2|ジークカイザー|三浦皇成|9.1|4,3|スパイラルダイブ|内田博幸|4.9|3,4|ミッキーブラック|松若風馬|14.4|6,5|ケンホファヴァルト|武藤雅|41.6|9,6|アドマイヤアゼリ|北村宏司|19.1|7,7|ミスティックグロウ|戸崎圭太|3.3|2,8|コスモナインボール|丹内祐次|184.3|11,9|スリーマキシマム|古川吉洋|42.6|10,10|ウインガナドル|津村明秀|9.4|5,11|クラークキー|大野拓弥|35.2|8
ブラジルカップ|東京|ダ|2100|晴|220:140_440_390:1900:2940:1130_750_4480:4300:11160:41010|20191020,1|サトノティターン|シュタル|2.2|1,2|メイプルブラザー|宮崎北斗|23.3|7,3|クロスケ|北村宏司|17.9|6,4|ゴールデンブレイヴ|武藤雅|55.3|14,5|ホーリーブレイズ|内田博幸|11.9|5,6|サトノプライム|古川吉洋|53.5|13,7|ブラックバゴ|木幡巧也|60.0|15,8|サノサマー|大野拓弥|36.8|10,9|メイショウスミトモ|津村明秀|164.4|16,10|カラクプア|石川裕紀|38.4|12,11|フェニックスマーク|吉田豊|23.8|8,12|コスモカナディアン|丹内祐次|10.8|4,13|マイネルクラース|三浦皇成|8.9|3,14|ナムラアラシ|松岡正海|29.0|9,15|テルペリオン|松若風馬|4.9|2,16|ミキノトランペット|武士沢友|37.9|11
